date,zone,site,plot,pit,spp,sex,sv_length,total_length,weight,tail
6/12/01,T,EAST,B,13,SCUN,M,62,135,6,B
6/12/01,T,EAST,B,16,CRCO,F,81,246,27,W
6/12/01,T,WEST,A,4,CRCO,F,79,228,21,W
6/15/01,C,CALI,A,.,NONE,.,.,.,.,.
6/15/01,C,GRAV,D,.,NONE,.,.,.,.,.
6/15/01,C,SAND,B,.,NONE,.,.,.,.,.
6/15/01,G,BASN,B,.,NONE,.,.,.,.,.
6/15/01,G,IBPE,C,.,NONE,.,.,.,.,.
6/15/01,G,SUMM,A,.,NONE,.,.,.,.,.
6/15/01,M,NORT,C,.,NONE,.,.,.,.,.
6/15/01,M,RABB,A,.,NONE,.,.,.,.,.
6/15/01,M,WELL,B,.,NONE,.,.,.,.,.
6/15/01,T,EAST,B,7,CRCO,F,.,.,.,.
6/15/01,T,WEST,A,5,CRCO,F,83,230,22,W
6/19/01,C,CALI,A,5,PHMO,F,99,60,6,W
6/19/01,C,GRAV,D,.,NONE,.,.,.,.,.
6/19/01,C,SAND,B,.,NONE,.,.,.,.,.
6/19/01,G,BASN,B,4,CNIN,.,.,.,.,.
6/19/01,G,BASN,B,5,PHCO,F,49,70,6,W
6/19/01,G,BASN,B,6,CNIN,M,.,.,.,.
6/19/01,G,BASN,B,15,CNIN,F,54,170,3,B
6/19/01,G,IBPE,C,16,CNIN,M,56,160,3,B
6/19/01,G,SUMM,A,8,EUOB,.,.,.,.,.
6/19/01,M,NORT,C,.,NONE,.,.,.,.,.
6/19/01,M,RABB,A,.,NONE,.,.,.,.,.
6/19/01,M,WELL,B,.,NONE,.,.,.,.,.
6/19/01,T,EAST,B,9,CRCO,F,84,255,26,W
6/19/01,T,WEST,A,.,NONE,.,.,.,.,.
8/10/01,C,CALI,A,.,NONE,.,.,.,.,.
8/10/01,C,GRAV,D,.,NONE,.,.,.,.,.
8/10/01,C,SAND,B,.,NONE,.,.,.,.,.
8/10/01,G,BASN,B,.,NONE,.,.,.,.,.
8/10/01,G,IBPE,C,7,UTST,M,34,95,1,W
8/10/01,G,IBPE,C,12,UTST,J,22,56,1,W
8/10/01,G,SUMM,A,5,CNUN,F,64,149,7,W
8/10/01,M,NORT,C,.,NONE,.,.,.,.,.
8/10/01,M,NORT,C,4,CNIN,J,.,.,1,W
8/10/01,M,NORT,C,5,UTST,J,24,60,1,W
8/10/01,M,RABB,A,.,NONE,.,.,.,.,.
8/10/01,M,WELL,B,.,NONE,.,.,.,.,.
8/10/01,T,EAST,B,10,UTST,J,30,81,1,W
8/10/01,T,EAST,B,11,UTST,J,29,78,1,W
8/10/01,T,WEST,A,.,NONE,.,.,.,.,.
8/14/01,C,CALI,A,9,UTST,J,33,85,1,W
8/14/01,C,GRAV,D,.,NONE,.,.,.,.,.
8/14/01,C,SAND,B,16,UTST,J,35,61,1,B
8/14/01,G,IBPE,C,14,CNTE,J,37,120,1,W
8/14/01,G,IBPE,C,15,UTST,F,49,121,3,W
8/14/01,G,SUMM,A,.,NONE,.,.,.,.,.
8/14/01,M,NORT,C,11,UTST,J,23,58,1,W
8/14/01,M,NORT,C,12,CNTE,J,40,118,1,W
8/14/01,M,RABB,A,12,EUOB,J,35,89,2,W
8/14/01,M,WELL,B,1,CNTI,F,87,310,20,W
8/14/01,T,EAST,B,.,NONE,.,.,.,.,.
8/14/01,T,WEST,A,.,NONE,.,.,.,.,.
8/17/01,C,CALI,A,.,NONE,.,.,.,.,.
8/17/01,C,GRAV,D,7,UTST,J,28,79,1,W
8/17/01,C,SAND,B,8,UTST,F,46,125,3,W
8/17/01,G,BASN,B,6,CNIN,.,.,.,.,W
8/17/01,G,IBPE,C,4,UTST,J,30,70,1,B
8/17/01,G,IBPE,C,7,UTST,J,31,77,1,W
8/17/01,G,IBPE,C,15,UTST,J,22,58,1,W
8/17/01,M,NORT,C,.,NONE,.,.,.,.,.
8/17/01,M,RABB,A,10,UTST,J,24,36,1,B
8/17/01,M,WELL,B,12,UTST,J,26,67,1,W
8/17/01,M,WELL,B,16,UTST,J,27,69,1,W
8/17/01,T,EAST,B,.,NONE,.,.,.,.,.
8/17/01,T,WEST,A,.,NONE,.,.,.,.,.
8/21/01,C,CALI,A,5,UTST,M,35,99,1,W
8/21/01,C,GRAV,D,5,UTST,J,29,80,1,W
8/21/01,C,SAND,B,.,NONE,.,.,.,.,.
8/21/01,G,BASN,B,.,NONE,.,.,.,.,.
8/21/01,G,IBPE,C,6,UTST,J,32,89,1,W
8/21/01,G,SUMM,A,.,NONE,.,.,.,.,.
8/21/01,M,NORT,C,2,UTST,M,48,130,3,W
8/21/01,M,NORT,C,2,UTST,J,26,75,1,W
8/21/01,M,NORT,C,9,CNTI,J,35,113,1,W
8/21/01,M,RABB,A,15,UTST,J,27,76,1,W
8/21/01,M,WELL,B,2,UTST,M,36,98,1,W
8/21/01,T,EAST,B,12,UTST,J,32,88,1,W
8/21/01,T,WEST,A,.,NONE,.,.,.,.,.
11/14/01,C,CALI,A,6,UTST,F,42,105,3,W
11/14/01,C,GRAV,D,1,UTST,F,48,59,3,B
11/14/01,C,GRAV,D,5,UTST,M,49,141,5,W
11/14/01,C,SAND,B,8,UTST,M,53,129,5,W
11/14/01,G,BASN,B,.,NONE,.,.,.,.,.
11/14/01,G,IBPE,C,9,UTST,M,.,.,.,.
11/14/01,G,IBPE,C,13,UTST,M,51,137,5,W
11/14/01,G,IBPE,C,14,UTST,F,45,111,3,W
11/14/01,M,NORT,C,4,UTST,M,50,72,3,B
11/14/01,M,NORT,C,4,UTST,F,45,120,3,W
11/14/01,M,NORT,C,15,UTST,F,45,115,4,W
11/14/01,M,RABB,A,1,UTST,F,39,90,2,W
11/14/01,M,RABB,A,7,UTST,F,42,113,2,W
11/14/01,M,RABB,A,16,UTST,M,47,126,3,W
11/14/01,M,WELL,B,3,UTST,M,51,139,5,W
11/14/01,M,WELL,B,6,UTST,F,37,104,2,W
11/14/01,M,WELL,B,10,UTST,F,43,118,2,W
11/14/01,T,EAST,B,1,UTST,M,48,134,5,W
11/14/01,T,EAST,B,1,UTST,F,.,.,.,.
11/14/01,T,EAST,B,2,UTST,M,49,140,5,W
11/14/01,T,EAST,B,4,UTST,M,52,143,5,W
11/14/01,T,EAST,B,4,UTST,M,52,111,5,B
11/14/01,T,EAST,B,5,UTST,M,55,149,6,W
11/14/01,T,EAST,B,9,UTST,F,46,108,4,B
11/14/01,T,EAST,B,9,UTST,M,53,140,6,W
11/14/01,T,EAST,B,10,UTST,F,46,125,4,W
11/14/01,T,WEST,A,2,UTST,F,45,121,3,W
11/20/01,C,CALI,A,.,NONE,.,.,.,.,.
11/20/01,C,GRAV,D,.,NONE,.,.,.,.,.
11/20/01,C,SAND,B,1,UTST,M,40,111,2,W
11/20/01,G,BASN,B,.,NONE,.,.,.,.,.
11/20/01,G,IBPE,C,1,UTST,M,48,130,4,W
11/20/01,G,SUMM,A,.,NONE,.,.,.,.,.
11/20/01,M,NORT,C,.,NONE,.,.,.,.,.
11/20/01,M,RABB,A,.,NONE,.,.,.,.,.
11/20/01,M,WELL,B,1,UTST,F,38,86,2,B
11/20/01,T,EAST,B,.,NONE,.,.,.,.,.
11/20/01,T,WEST,A,.,NONE,.,.,.,.,.
3/11/02,C,CALI,A,.,NONE,.,.,.,.,.
3/11/02,C,GRAV,D,.,NONE,.,.,.,.,.
3/11/02,C,SAND,B,1,UTST,M,53,128,4,W
3/11/02,C,SAND,B,8,UTST,M,55,156,6,W
3/11/02,C,SAND,B,9,UTST,F,44,120,4,W
3/11/02,C,SAND,B,12,UTST,F,45,111,4,W
3/11/02,G,BASN,B,.,NONE,.,.,.,.,.
3/11/02,G,IBPE,C,11,UTST,F,47,128,3,W
3/11/02,G,IBPE,C,14,CNIN,F,42,140,2,B
3/11/02,G,SUMM,A,.,NONE,.,.,.,.,.
3/11/02,M,NORT,C,14,UTST,F,45,115,4,W
3/11/02,M,RABB,A,13,UTST,F,42,121,3,W
3/11/02,M,WELL,B,.,NONE,.,.,.,.,.
3/11/02,T,EAST,B,.,NONE,.,.,.,.,.
3/11/02,T,WEST,A,.,NONE,.,.,.,.,.
3/18/02,C,CALI,A,.,NONE,.,.,.,.,.
3/18/02,C,GRAV,D,.,NONE,.,.,.,.,.
3/18/02,C,SAND,B,7,UTST,F,.,.,.,B
3/18/02,C,SAND,B,16,UTST,F,46,125,4,W
3/18/02,G,BASN,B,.,NONE,.,.,.,.,.
3/18/02,G,IBPE,C,13,CNIN,F,48,165,3,W
3/18/02,G,SUMM,A,.,NONE,.,.,.,.,.
3/18/02,M,NORT,C,8,UTST,F,45,120,3,W
3/18/02,M,NORT,C,10,UTST,F,40,110,3,W
3/18/02,M,RABB,A,.,NONE,.,.,.,.,.
3/18/02,M,WELL,B,6,UTST,F,43,117,2,W
3/18/02,T,EAST,B,8,UTST,M,50,135,4,W
3/18/02,T,WEST,A,.,NONE,.,.,.,.,.
6/7/02,C,CALI,A,.,NONE,.,.,.,.,.
6/7/02,C,GRAV,D,.,NONE,.,.,.,.,.
6/7/02,C,SAND,B,.,NONE,.,.,.,.,.
6/7/02,C,SAND,B,1,UTST,F,49,126,3,W
6/7/02,G,BASN,B,8,HOMA,F,57,117,6,W
6/7/02,G,BASN,B,12,CNIN,F,58,149,4,W
6/7/02,G,BASN,B,12,CNIN,F,.,.,.,W
6/7/02,G,IBPE,C,.,NONE,.,.,.,.,.
6/7/02,G,SUMM,A,.,NONE,.,.,.,.,.
6/7/02,M,NORT,C,.,NONE,.,.,.,.,.
6/7/02,M,RABB,A,.,NONE,.,.,.,.,.
6/7/02,M,WELL,B,.,NONE,.,.,.,.,.
6/7/02,T,EAST,B,.,NONE,.,.,.,.,.
6/7/02,T,WEST,A,.,NONE,.,.,.,.,.
6/11/02,C,CALI,A,.,NONE,.,.,.,.,.
6/11/02,C,GRAV,C,.,NONE,.,.,.,.,.
6/11/02,C,SAND,B,.,NONE,.,.,.,.,.
6/11/02,G,BASN,B,.,NONE,.,.,.,.,.
6/11/02,G,IBPE,C,.,NONE,.,.,.,.,.
6/11/02,G,SUMM,A,.,NONE,.,.,.,.,.
6/11/02,M,NORT,C,.,NONE,.,.,.,.,.
6/11/02,M,RABB,A,.,NONE,.,.,.,.,.
6/11/02,M,WELL,B,15,PHCO,F,40,57,3,W
6/11/02,T,EAST,B,15,HOMA,.,.,.,.,.
6/11/02,T,EAST,B,16,CNTI,M,86,230,21,W
6/11/02,T,WEST,A,.,NONE,.,.,.,.,.
6/11/02,T,WEST,A,4,CNIN,M,55,174,5,W
6/11/02,T,WEST,A,13,CNTI,M,88,280,23,W
6/11/02,T,WEST,A,13,CNTI,M,84,340,23,W
6/14/02,C,CALI,A,.,NONE,.,.,.,.,.
6/14/02,C,GRAV,C,.,NONE,.,.,.,.,.
6/14/02,C,SAND,B,.,NONE,.,.,.,.,.
6/14/02,G,BASN,B,.,NONE,.,.,.,.,.
6/14/02,G,IBPE,C,.,NONE,.,.,.,.,.
6/14/02,G,SUMM,C,2,CNTE,.,.,.,.,.
6/14/02,M,NORT,C,.,NONE,.,.,.,.,.
6/14/02,M,RABB,A,.,NONE,.,.,.,.,.
6/14/02,M,WELL,B,.,NONE,.,.,.,.,.
6/14/02,T,EAST,B,.,NONE,.,.,.,.,.
6/14/02,T,WEST,A,.,NONE,.,.,.,.,.
6/14/02,T,WEST,A,5,PHCO,F,40,59,.,W
6/18/02,C,CALI,A,.,NONE,.,.,.,.,.
6/18/02,C,GRAV,C,15,PHMO,M,40,60,3,W
6/18/02,C,SAND,B,.,NONE,.,.,.,.,.
6/18/02,G,BASN,B,.,NONE,.,.,.,.,.
6/18/02,G,IBPE,C,.,NONE,.,.,.,.,.
6/18/02,G,SUMM,A,.,NONE,.,.,.,.,.
6/18/02,M,NORT,C,.,NONE,.,.,.,.,.
6/18/02,M,RABB,A,.,NONE,.,.,.,.,.
6/18/02,M,WELL,B,.,NONE,.,.,.,.,.
6/18/02,T,EAST,B,.,NONE,.,.,.,.,.
6/18/02,T,WEST,A,4,CNTI,M,84,340,23,W
6/18/02,T,WEST,A,5,CRCO,F,100,245,38,W
6/18/02,T,WEST,A,7,CNIN,M,55,160,3,B
8/15/02,C,CALI,A,.,NONE,.,.,.,.,.
8/15/02,C,GRAV,C,.,NONE,.,.,.,.,.
8/15/02,C,SAND,B,.,NONE,.,.,.,.,.
8/15/02,C,SAND,B,.,NONE,.,.,.,.,.
8/15/02,G,BASN,B,9,UTST,J,33,86,1,W
8/15/02,G,IBPE,C,3,UTST,J,.,.,.,.
8/15/02,G,IBPE,C,6,UTST,F,40,109,2,W
8/15/02,G,IBPE,C,6,UTST,J,35,91,1,W
8/15/02,G,IBPE,C,9,UTST,J,33,90,1,W
8/15/02,G,IBPE,C,15,UTST,J,34,95,1,W
8/15/02,G,SUMM,A,.,NONE,.,.,.,.,.
8/15/02,M,NORT,C,1,UTST,M,35,96,1,W
8/15/02,M,NORT,C,4,UTST,J,38,100,1,W
8/15/02,M,NORT,C,8,PHMO,J,26,34,1,W
8/15/02,M,RABB,A,.,NONE,.,.,.,.,.
8/15/02,M,WELL,B,4,UTST,J,26,71,1,W
8/15/02,M,WELL,B,8,UTST,M,31,64,1,B
8/15/02,T,EAST,B,1,UTST,M,40,47,1,B
8/15/02,T,WEST,A,.,NONE,.,.,.,.,.
8/15/02,T,WEST,A,2,CNIN,J,31,86,1,W
8/15/02,T,WEST,A,2,CRCO,.,.,.,.,.
8/19/02,C,CALI,A,.,NONE,.,.,.,.,.
8/19/02,C,GRAV,C,.,NONE,.,.,.,.,.
8/19/02,C,SAND,B,2,UTST,.,32,83,1,W
8/19/02,C,SAND,B,3,UTST,M,42,116,2,W
8/19/02,C,SAND,B,5,UTST,J,.,.,.,.
8/19/02,C,SAND,B,14,UTST,J,31,81,1,W
8/19/02,G,BASN,B,1,UTST,J,37,100,1,W
8/19/02,G,BASN,B,11,CNTE,J,44,144,2,W
8/19/02,G,IBPE,C,.,NONE,.,.,.,.,.
8/19/02,G,SUMM,A,1,CNTI,J,.,.,.,.
8/19/02,M,NORT,C,2,CNTE,J,39,130,1,W
8/19/02,M,NORT,C,9,UTST,J,26,74,1,W
8/19/02,M,RABB,A,.,NONE,.,.,.,.,.
8/19/02,M,WELL,B,4,UTST,J,.,.,.,.
8/19/02,M,WELL,B,8,UTST,J,36,91,1,W
8/19/02,T,EAST,B,10,CNIN,J,27,79,1,W
8/19/02,T,EAST,B,11,UTST,F,44,95,1,W
8/19/02,T,WEST,A,.,NONE,.,.,.,.,.
8/22/02,C,CALI,A,.,NONE,.,.,.,.,.
8/22/02,C,GRAV,D,.,NONE,.,.,.,.,.
8/22/02,G,BASN,B,11,CNTE,J,.,.,.,.
8/22/02,G,IBPE,C,11,UTST,J,27,95,1,W
8/22/02,G,IBPE,C,12,UTST,J,26,81,1,W
8/22/02,G,SUMM,A,.,NONE,.,.,.,.,.
8/22/02,G,SUMM,A,2,CNIN,J,35,125,2,W
8/22/02,G,SUMM,A,3,PHCO,J,17,30,1,W
8/22/02,G,SUMM,A,3,PHCO,J,20,30,1,W
8/22/02,M,NORT,C,8,CNTE,J,37,131,1,W
8/22/02,M,RABB,A,13,CNTE,J,39,135,1,W
8/22/02,M,WELL,B,1,UTST,J,31,80,1,W
8/22/02,M,WELL,B,5,UTST,J,35,95,1,W
8/22/02,M,WELL,B,6,CNTI,.,.,.,.,.
8/22/02,T,EAST,B,.,NONE,.,.,.,.,.
8/22/02,T,WEST,A,.,NONE,.,.,.,.,.
8/26/02,C,CALI,A,.,NONE,.,.,.,.,.
8/26/02,C,GRAV,D,.,NONE,.,.,.,.,.
8/26/02,C,SAND,B,.,NONE,.,.,.,.,.
8/26/02,G,BASN,B,1,CNTE,J,38,131,1,B
8/26/02,G,BASN,B,7,CNTE,J,32,107,1,W
8/26/02,G,BASN,B,8,CNTE,J,46,105,2,W
8/26/02,G,BASN,B,11,UTST,J,.,.,.,.
8/26/02,G,IBPE,C,15,UTST,J,34,95,2,W
8/26/02,G,SUMM,A,6,PHCO,J,28,33,1,W
8/26/02,G,SUMM,A,7,EUOB,J,52,144,2,W
8/26/02,M,NORT,C,.,NONE,.,.,.,.,.
8/26/02,M,RABB,A,.,NONE,.,.,.,.,.
8/26/02,M,WELL,B,.,NONE,.,.,.,.,.
8/26/02,T,EAST,B,.,NONE,.,.,.,.,.
8/26/02,T,WEST,A,14,CRCO,F,80,234,27,W
8/26/02,T,WEST,A,15,CRCO,F,87,222,35,W
11/15/02,C,CALI,A,8,UTST,M,47,116,4,W
11/15/02,C,GRAV,D,6,UTST,F,44,112,3,W
11/15/02,C,GRAV,D,8,UTST,F,45,111,3,W
11/15/02,C,SAND,B,2,UTST,M,38,73,2,B
11/15/02,C,SAND,B,11,UTST,F,40,115,4,W
11/15/02,G,BASN,B,.,NONE,.,.,.,.,.
11/15/02,G,IBPE,C,1,UTST,M,43,133,5,W
11/15/02,G,IBPE,C,1,UTST,M,40,129,4,B
11/15/02,G,IBPE,C,3,UTST,M,50,68,4,B
11/15/02,G,IBPE,C,16,UTST,M,50,135,6,W
11/15/02,G,IBPE,C,16,UTST,F,37,111,2,W
11/15/02,G,SUMM,A,.,NONE,.,.,.,.,.
11/15/02,M,NORT,C,1,UTST,F,44,119,3,W
11/15/02,M,NORT,C,5,UTST,F,35,102,3,W
11/15/02,M,NORT,C,9,CNTI,F,53,86,5,B
11/15/02,M,NORT,C,14,UTST,J,24,70,1,W
11/15/02,M,NORT,C,16,UTST,M,37,102,2,W
11/15/02,M,RABB,A,15,UTST,F,38,95,3,W
11/15/02,M,WELL,B,4,UTST,F,41,106,3,W
11/15/02,M,WELL,B,6,UTST,J,32,72,1,W
11/15/02,M,WELL,B,14,UTST,F,38,111,3,W
11/15/02,M,WELL,B,14,UTST,M,30,96,2,W
11/15/02,T,EAST,B,1,UTST,J,37,92,2,W
11/15/02,T,EAST,B,3,UTST,F,48,125,3,W
11/15/02,T,EAST,B,4,UTST,F,42,125,3,W
11/15/02,T,EAST,B,4,UTST,M,50,130,5,W
11/15/02,T,EAST,B,8,UTST,F,39,98,3,W
11/15/02,T,EAST,B,10,UTST,M,28,85,2,W
11/15/02,T,WEST,A,.,NONE,.,.,.,.,.
11/22/02,C,CALI,A,.,NONE,.,.,.,.,.
11/22/02,C,GRAV,D,6,UTST,M,52,135,6,W
11/22/02,C,SAND,B,8,UTST,F,40,112,3,W
11/22/02,C,SAND,B,8,UTST,M,45,144,5,W
11/22/02,G,BASN,B,11,PHCO,M,33,41,2,W
11/22/02,G,IBPE,C,2,UTST,M,38,70,2,B
11/22/02,G,IBPE,C,11,UTST,F,49,136,5,W
11/22/02,G,IBPE,C,16,UTST,F,42,116,3,W
11/22/02,G,IBPE,C,16,UTST,F,42,111,3,W
11/22/02,G,IBPE,C,16,UTST,F,44,121,3,W
11/22/02,G,SUMM,A,.,NONE,.,.,.,.,.
11/22/02,M,NORT,C,.,NONE,.,.,.,.,.
11/22/02,M,RABB,A,1,UTST,M,43,133,4,W
11/22/02,M,RABB,A,9,UTST,F,39,110,2,W
11/22/02,M,RABB,A,15,UTST,M,46,130,4,W
11/22/02,M,WELL,B,8,UTST,F,39,110,2,B
11/22/02,M,WELL,B,16,UTST,J,31,81,1,W
11/22/02,T,EAST,B,1,UTST,F,39,90,2,B
11/22/02,T,EAST,B,8,UTST,.,.,.,.,.
11/22/02,T,WEST,A,1,SCUN,F,41,107,2,W
3/14/03,T,WEST,A,16,UTST,M,53,138,5,W
3/14/03,T,WEST,A,9,NONE,.,.,.,.,.
3/14/03,T,EAST,B,.,NONE,.,.,.,.,.
3/14/03,M,NORT,C,1,UTST,M,50,134,5,W
3/14/03,M,NORT,C,5,NONE,.,.,.,.,.
3/14/03,M,RABB,A,11,UTST,F,47,115,4,W
3/14/03,M,WELL,B,4,UTST,F,42,63,2,B
3/14/03,M,WELL,B,15,UTST,M,36,101,2,W
3/14/03,M,WELL,B,16,UTST,M,48,132,4,W
3/14/03,G,IBPE,C,15,CNIN,F,40,138,2,W
3/14/03,G,IBPE,C,11,CNIN,F,45,144,2,W
3/14/03,G,IBPE,C,11,CNIN,M,52,135,5,W
3/14/03,G,IBPE,C,6,UTST,F,42,117,4,W
3/14/03,G,IBPE,C,3,UTST,F,43,118,4,W
3/14/03,G,BASN,B,8,CNIN,F,34,115,1,W
3/14/03,G,BASN,B,3,CNIN,F,41,139,2,W
3/14/03,C,SAND,B,2,UTST,M,50,70,.,B
3/14/03,C,SAND,B,13,NONE,.,.,.,.,.
3/14/03,G,SUMM,A,1,NONE,.,.,.,.,.
3/14/03,G,SUMM,A,15,NONE,.,.,.,.,.
3/14/03,C,CALI,A,.,NONE,.,.,.,.,.
3/14/03,C,GRAV,D,.,NONE,.,.,.,.,.
3/21/03,T,WEST,A,.,NONE,.,.,.,.,.
3/21/03,T,EAST,B,.,NONE,.,.,.,.,.
3/21/03,M,NORT,C,4,NONE,.,.,.,.,.
3/21/03,M,NORT,C,5,CNTI,J,44,148,2,W
3/21/03,M,NORT,C,12,NONE,.,.,.,.,.
3/21/03,M,NORT,C,13,NONE,.,.,.,.,.
3/21/03,M,WELL,A,1,UTST,F,40,73,2,B
3/21/03,G,IBPE,C,.,NONE,.,.,.,.,.
3/21/03,G,BASN,B,.,NONE,.,.,.,.,.
3/21/03,G,SUMM,A,2,CRCO,J,49,108,4,W
3/21/03,G,SUMM,A,2,CRCO,J,35,73,1,W
3/21/03,G,SUMM,A,6,NONE,.,.,.,.,.
3/21/03,C,SAND,B,.,NONE,.,.,.,.,.
3/21/03,C,CALI,A,12,CRCO,J,37,78,2,B
3/21/03,C,GRAV,D,1,NONE,.,.,.,.,.
3/21/03,C,GRAV,D,13,NONE,.,.,.,.,.
3/21/03,C,GRAV,D,15,NONE,.,.,.,.,.
3/21/03,C,GRAV,D,16,NONE,.,.,.,.,.
3/21/03,C,GRAV,D,.,NONE,.,.,.,.,.
6/17/03,T,WEST,A,2,UTST,F,49,63,3,B
6/17/03,T,EAST,B,16,CRCO,F,86,264,30,W
6/17/03,M,NORT,C,.,NONE,.,.,.,.,.
6/17/03,M,RABB,A,.,NONE,.,.,.,.,.
6/17/03,M,WELL,B,.,NONE,.,.,.,.,.
6/17/03,G,IBPE,C,14,UTST,M,50,124,4,B
6/17/03,G,IBPE,C,15,CNUN,F,50,153,3,B
6/17/03,G,BASN,B,4,CNUN,F,51,168,3,W
6/17/03,G,BASN,B,13,BUDE,.,.,.,.,.
6/17/03,C,SAND,B,.,NONE,.,.,.,.,.
6/17/03,G,SUMM,A,2,NONE,.,.,.,.,.
6/17/03,G,IBPE,C,3,NONE,.,.,.,.,.
6/17/03,G,SUMM,A,3,NONE,.,.,.,.,.
6/17/03,C,CALI,A,.,NONE,.,.,.,.,.
6/17/03,C,GRAV,D,.,NONE,.,.,.,.,.
6/20/03,T,WEST,A,1,CRCO,F,91,292,34,W
6/20/03,T,WEST,A,2,CNTI,M,78,274,13,W
6/20/03,T,EAST,B,16,CRCO,F,93,302,38,W
6/20/03,M,WELL,B,15,UTST,F,48,95,4,B
6/20/03,G,IBPE,C,.,NONE,.,.,.,.,.
6/20/03,M,NORT,C,.,NONE,.,.,.,.,.
6/20/03,M,RABB,A,.,NONE,.,.,.,.,.
6/20/03,G,BASN,B,.,CNIN,F,49,170,3,W
6/20/03,C,SAND,B,.,NONE,.,.,.,.,.
6/20/03,G,SUMM,A,.,NONE,.,.,.,.,.
6/20/03,C,CALI,A,.,NONE,.,.,.,.,.
6/20/03,C,GRAV,D,9,UTST,J,21,55,1,W
6/20/03,C,GRAV,D,9,UTST,J,21,52,1,W
6/24/03,T,WEST,A,.,NONE,.,.,.,.,.
6/24/03,T,EAST,B,10,UTST,F,44,121,3,W
6/24/03,T,EAST,B,13,UTST,F,50,130,4,W
6/24/03,M,NORT,C,9,UTST,F,45,62,4,B
6/24/03,M,NORT,C,1,NONE,.,.,.,.,.
6/24/03,M,RABB,A,.,NONE,.,.,.,.,.
6/24/03,M,WELL,B,2,UTST,.,.,.,.,.
6/24/03,G,IBPE,C,.,NONE,.,.,.,.,.
6/24/03,G,BASN,B,.,NONE,.,.,.,.,.
6/24/03,C,SAND,B,13,UTST,J,21,52,1,W
6/24/03,G,SUMM,A,.,NONE,.,.,.,.,.
6/24/03,C,CALI,A,5,PHCO,F,58,99,9,W
6/24/03,C,GRAV,D,.,NONE,.,.,.,.,.
6/27/03,T,WEST,A,.,NONE,.,.,.,.,.
6/27/03,T,EAST,B,.,NONE,.,.,.,.,.
6/27/03,M,NORT,C,1,NONE,.,.,.,.,.
6/27/03,M,NORT,C,.,NONE,.,.,.,.,.
6/27/03,M,RABB,A,.,NONE,.,.,.,.,.
6/27/03,M,WELL,B,.,NONE,.,.,.,.,.
6/27/03,G,IBPE,C,16,CNUN,F,52,157,3,B
6/27/03,G,BASN,B,3,PHCO,F,43,61,5,W
6/27/03,G,BASN,B,16,CNUN,F,60,136,5,B
6/27/03,C,SAND,B,.,NONE,.,.,.,.,.
6/27/03,G,SUMM,A,.,NONE,.,.,.,.,.
6/27/03,C,CALI,A,.,NONE,.,.,.,.,.
6/27/03,C,GRAV,D,.,NONE,.,.,.,.,.
8/12/03,T,WEST,A,.,NONE,.,.,.,.,.
8/12/03,T,EAST,B,3,CNTI,J,34,107,1,W
8/12/03,T,EAST,B,4,UTST,J,29,65,1,B
8/12/03,M,NORT,C,1,UTST,J,.,.,.,W
8/12/03,M,NORT,C,12,UTST,J,28,76,1,W
8/12/03,M,RABB,A,13,UTST,J,.,.,.,.
8/12/03,M,RABB,A,2,UTST,J,22,54,1,W
8/12/03,M,RABB,A,15,UTST,J,29,85,1,W
8/12/03,M,WELL,B,16,UTST,J,20,61,1,W
8/12/03,G,IBPE,C,14,UTST,J,23,60,1,W
8/12/03,G,IBPE,C,16,UTST,J,.,.,.,.
8/12/03,G,IBPE,C,15,UTST,F,50,125,3,W
8/12/03,G,IBPE,C,15,UTST,J,31,75,1,B
8/12/03,G,IBPE,C,7,UTST,J,24,55,1,B
8/12/03,G,IBPE,C,7,UTST,J,27,68,1,B
8/12/03,G,BASN,B,9,UTST,J,31,81,1,B
8/12/03,G,BASN,B,13,CNUK,.,.,.,.,.
8/12/03,G,BASN,B,16,CNUK,.,.,.,.,.
8/12/03,C,SAND,B,1,UTST,J,35,94,1,W
8/12/03,G,SUMM,A,.,NONE,.,.,.,.,.
8/12/03,C,CALI,A,.,NONE,.,.,.,.,.
8/12/03,C,GRAV,D,.,NONE,.,.,.,.,.
8/15/03,T,WEST,A,.,NONE,.,.,.,.,.
8/15/03,T,EAST,B,10,UTST,M,32,89,1,W
8/15/03,G,IBPE,C,4,UTST,M,30,81,1,W
8/15/03,G,IBPE,C,4,UTST,J,27,72,1,W
8/15/03,G,IBPE,C,15,CNUN,J,34,105,1,W
8/15/03,M,WELL,B,4,UTST,J,28,76,1,W
8/15/03,M,RABB,A,.,NONE,.,.,.,.,.
8/15/03,M,NORT,C,.,NONE,.,.,.,.,.
8/15/03,G,BASN,B,.,NONE,.,.,.,.,.
8/15/03,C,SAND,B,16,UTST,M,39,106,2,W
8/15/03,C,SAND,B,16,UTST,J,32,71,1,W
8/15/03,G,SUMM,A,.,NONE,.,.,.,.,.
8/15/03,C,CALI,A,.,NONE,.,.,.,.,.
8/15/03,C,GRAV,D,3,UTST,M,36,97,1,W
8/19/03,T,WEST,A,.,NONE,.,.,.,.,.
8/19/03,T,EAST,B,3,UTST,J,33,87,1,W
8/19/03,M,NORT,C,7,CNTI,J,38,126,2,W
8/19/03,M,NORT,C,13,UTST,F,45,70,3,B
8/19/03,M,RABB,A,.,NONE,.,.,.,.,.
8/19/03,M,WELL,B,12,UTST,F,45,110,3,B
